prime,target,clarity,prime_correct,prime_predicted,target_correct,target_predicted,target_prob,max_target_activation,max_winner_activation,n400_mean,n400_peak,n400_final,semantic_sim,semantic_condition,true_similarity
breakfast,breakfast,noisy,True,breakfast,True,breakfast,0.0012443424202501774,0.031476181000471115,0.031476181000471115,0.021357488110661505,0.026440955698490143,0.026440955698490143,0.6957715153694153,same,1.0
brilliant,brilliant,clear,True,brilliant,True,brilliant,0.0013924657832831144,0.14480474591255188,0.14480474591255188,0.020869741950184106,0.05097091943025589,0.05097091943025589,0.9218237400054932,same,1.0
brilliant,brilliant,noisy,True,brilliant,False,breakfast,0.0012189121916890144,0.010786568745970726,0.024211039766669273,0.02280746025405824,0.028594519942998886,0.028594519942998886,0.6856219172477722,same,1.0
bristle,bristle,clear,True,bristle,True,bristle,0.0012779077515006065,0.05903125926852226,0.05903125926852226,0.01486410984583199,0.035798195749521255,0.035798195749521255,0.903964102268219,same,1.0
bristle,bristle,noisy,True,bristle,False,mortal,0.001205833745189011,0.0008263034396804869,0.019183620810508728,0.020948449978604913,0.027002664282917976,0.027002664282917976,0.5840194225311279,same,1.0
brother,brother,clear,True,brother,True,brother,0.0013345754705369473,0.10238885879516602,0.10238885879516602,0.014935356710571796,0.03699486702680588,0.03699486702680588,0.8878019452095032,same,1.0
brother,brother,noisy,True,brother,False,captain,0.0012059190776199102,0.0002661440521478653,0.012115735560655594,0.020814853116869928,0.025340590626001358,0.025340590626001358,0.5814598202705383,same,1.0
bubble,bubble,clear,False,rabbit,False,rabbit,0.0012274561449885368,0.018696682527661324,0.021530307829380035,0.008124527633190154,0.018327746540308,0.018327746540308,0.9058630466461182,same,1.0
bubble,bubble,noisy,False,rabbit,False,buyer,0.0012057340936735272,0.00035846070386469364,0.017619663849473,0.019023583747446535,0.025889970362186432,0.025889970362186432,0.5022650957107544,same,1.0
bucket,bucket,clear,True,bucket,True,bucket,0.001259084790945053,0.044185735285282135,0.044185735285282135,0.01404723602021113,0.03297825902700424,0.03297825902700424,0.9032933115959167,same,1.0
bucket,bucket,noisy,True,bucket,False,thunder,0.0012058032443746924,0.0009559702593833208,0.014723554253578186,0.019825935325585305,0.025309696793556213,0.025309696793556213,0.6128290891647339,same,1.0
buckle,buckle,clear,True,buckle,True,buckle,0.0012712865136563778,0.05381660908460617,0.05381660908460617,0.014746113987173886,0.03512343019247055,0.03512343019247055,0.9024961590766907,same,1.0
buckle,buckle,noisy,True,buckle,False,champion,0.0012059278087690473,0.0008491186308674514,0.015660127624869347,0.01950825876183808,0.023175746202468872,0.023175746202468872,0.6761337518692017,same,1.0
budget,budget,clear,False,body,True,budget,0.0012501770397648215,0.03708857297897339,0.03708857297897339,0.014235390034038573,0.03352780640125275,0.03352780640125275,0.9038896560668945,same,1.0
budget,budget,noisy,False,body,False,belief,0.0012058797292411327,0.0021462508011609316,0.019861912354826927,0.019127848320640625,0.025653719902038574,0.025653719902038574,0.6404580473899841,same,1.0
builder,builder,clear,False,buyer,True,builder,0.0012569421669468284,0.04249505698680878,0.04249505698680878,0.014314020601566882,0.03394924849271774,0.03394924849271774,0.9003415107727051,same,1.0
builder,builder,noisy,False,buyer,False,breakfast,0.0012058878783136606,0.0007501865620724857,0.023642443120479584,0.02134046759083867,0.026429565623402596,0.026429565623402596,0.6273812055587769,same,1.0
bullet,bullet,clear,True,bullet,True,bullet,0.0012940311571583152,0.07154858112335205,0.07154858112335205,0.014867189302109183,0.03515217453241348,0.03515217453241348,0.9124287962913513,same,1.0
bullet,bullet,noisy,True,bullet,False,whiskey,0.00120993098244071,0.0034053586423397064,0.01505692582577467,0.020785396620631218,0.02566971257328987,0.02566971257328987,0.6273772120475769,same,1.0
bunny,bunny,clear,False,body,False,body,0.0012661453802138567,0.04977240040898323,0.05891293287277222,0.016936891928315163,0.040401261299848557,0.040401261299848557,0.9128586649894714,same,1.0
bunny,bunny,noisy,False,body,False,dummy,0.0012074505211785436,0.001989779993891716,0.011773734353482723,0.021815234898589553,0.025748588144779205,0.025748588144779205,0.6552708148956299,same,1.0
burner,burner,clear,False,body,False,body,0.0012587757082656026,0.04395110532641411,0.05406799912452698,0.016193613287527116,0.03860137239098549,0.03860137239098549,0.9109975695610046,same,1.0
burner,burner,noisy,False,body,False,bouquet,0.0012058636639267206,0.0011171008227393031,0.01618843711912632,0.020069203008897602,0.02405288815498352,0.02405288815498352,0.680533766746521,same,1.0
butcher,butcher,clear,True,butcher,True,butcher,0.0013175132917240262,0.08951318264007568,0.08951318264007568,0.01974115928960964,0.048539649695158005,0.048539649695158005,0.9144192337989807,same,1.0
butcher,butcher,noisy,True,butcher,False,buyer,0.0012058941647410393,0.00047747252392582595,0.021575985476374626,0.021854667855426668,0.026129070669412613,0.026129070669412613,0.6915865540504456,same,1.0
butter,butter,clear,True,butter,True,butter,0.001318974420428276,0.09062080830335617,0.09062080830335617,0.020153858519159257,0.04916279762983322,0.04916279762983322,0.923458456993103,same,1.0
butter,butter,noisy,True,butter,False,bother,0.001229759305715561,0.01963360793888569,0.0247147548943758,0.019029417132027448,0.022625554352998734,0.022625554352998734,0.7792332768440247,same,1.0
button,button,clear,True,button,True,button,0.0012763275299221277,0.05777670443058014,0.05777670443058014,0.01540199565468356,0.0371972993016243,0.0371972993016243,0.9059181213378906,same,1.0
button,button,noisy,True,button,False,monkey,0.0012058973079547286,0.00036210709367878735,0.01213744468986988,0.02088853569701314,0.02566828951239586,0.02566828951239586,0.5988510847091675,same,1.0
buyer,buyer,clear,True,buyer,True,buyer,0.0014537989627569914,0.18783767521381378,0.18783767521381378,0.02536724155396223,0.06359444558620453,0.06359444558620453,0.9249270558357239,same,1.0
buyer,buyer,noisy,True,buyer,True,buyer,0.0012352658668532968,0.023944443091750145,0.023944443091750145,0.025372935282066463,0.030417371541261673,0.030417371541261673,0.6891369819641113,same,1.0
cabbage,cabbage,clear,True,cabbage,True,cabbage,0.001264020218513906,0.048027995973825455,0.048027995973825455,0.009898712750524282,0.024482255801558495,0.024482255801558495,0.8759179711341858,same,1.0
cabbage,cabbage,noisy,True,cabbage,False,household,0.0012058918364346027,0.00027636345475912094,0.024038974195718765,0.018316638860851525,0.02310137450695038,0.02310137450695038,0.5452651977539062,same,1.0
cabin,cabin,clear,False,cabbage,False,cabbage,0.0012294426560401917,0.020335007458925247,0.022855989634990692,0.008495774403447285,0.019147533923387527,0.019147533923387527,0.8970091342926025,same,1.0
cabin,cabin,noisy,False,cabbage,False,creature,0.0012058757711201906,0.0004126689746044576,0.011965526267886162,0.017025265073403715,0.02109106071293354,0.02109106071293354,0.6315198540687561,same,1.0
cable,cable,clear,False,canal,False,canal,0.0012285603443160653,0.01960211992263794,0.020677875727415085,0.007838787471875549,0.017905883491039276,0.017905883491039276,0.9035923480987549,same,1.0
cable,cable,noisy,False,canal,False,belief,0.0012059480650350451,0.0006672936724498868,0.014815772883594036,0.018400943947955967,0.023203905671834946,0.023203905671834946,0.5372255444526672,same,1.0
cafe,cafe,clear,True,cafe,True,cafe,0.00123286759480834,0.023096738383173943,0.023096738383173943,0.009544716124422849,0.021299920976161957,0.021299920976161957,0.9225773811340332,same,1.0
cafe,cafe,noisy,True,cafe,False,parade,0.0012057784479111433,0.001036174246110022,0.016256345435976982,0.016988001628778875,0.0229796189814806,0.0229796189814806,0.6055907607078552,same,1.0
canal,canal,clear,True,canal,True,canal,0.0012764288112521172,0.05781412869691849,0.05781412869691849,0.01148251761496067,0.027844177559018135,0.027844177559018135,0.8951947689056396,same,1.0
canal,canal,noisy,True,canal,False,issue,0.0012058393331244588,0.00042829185258597136,0.01992262713611126,0.018837749131023884,0.02476043999195099,0.02476043999195099,0.5272548794746399,same,1.0
cancer,cancer,clear,True,cancer,True,cancer,0.0012249212013557553,0.016662968322634697,0.016662968322634697,0.007474169888766482,0.016963891685009003,0.016963891685009003,0.9029686450958252,same,1.0
cancer,cancer,noisy,True,cancer,False,number,0.001205737586133182,0.0003795128141064197,0.013685398735105991,0.0173909442005679,0.023034360259771347,0.023034360259771347,0.5403404831886292,same,1.0
candle,candle,clear,True,candle,True,candle,0.0012579956091940403,0.04329528287053108,0.04329528287053108,0.013190609114710242,0.030658161267638206,0.030658161267638206,0.9137302041053772,same,1.0
candle,candle,noisy,True,candle,False,ticket,0.0012058104621246457,0.00024801408289931715,0.01467851921916008,0.02098546898085624,0.027326777577400208,0.027326777577400208,0.5290069580078125,same,1.0
candy,candy,clear,True,candy,True,candy,0.0012401690473780036,0.029031045734882355,0.029031045734882355,0.009538091200403869,0.02223132736980915,0.02223132736980915,0.8876208066940308,same,1.0
candy,candy,noisy,True,candy,False,panic,0.001205859356559813,0.0003263691032771021,0.01772604137659073,0.017775136031210424,0.022740472108125687,0.022740472108125687,0.5830699801445007,same,1.0
cannon,cannon,clear,False,panic,False,panic,0.001239979756064713,0.028884710744023323,0.043657343834638596,0.013269095219206065,0.03159795328974724,0.03159795328974724,0.9134274125099182,same,1.0
cannon,cannon,noisy,False,panic,False,routine,0.0012058638967573643,0.0002767956757452339,0.015083448961377144,0.019930296995677055,0.025333741679787636,0.025333741679787636,0.5815443396568298,same,1.0
canteen,canteen,clear,True,canteen,True,canteen,0.0012325297575443983,0.02287154830992222,0.02287154830992222,0.009626484847161918,0.02067815326154232,0.02067815326154232,0.916257381439209,same,1.0
canteen,canteen,noisy,True,canteen,False,terror,0.0012058070860803127,0.0003243899845983833,0.014424119144678116,0.020502831543795765,0.026069406419992447,0.026069406419992447,0.5972805023193359,same,1.0
capsule,capsule,clear,False,closet,True,capsule,0.0012354622595012188,0.025222167372703552,0.025222167372703552,0.009667031204327941,0.022258957847952843,0.022258957847952843,0.9074366092681885,same,1.0
capsule,capsule,noisy,False,closet,False,bandage,0.001206050394102931,0.0005045958096161485,0.0176272913813591,0.019656626073643567,0.02308933064341545,0.02308933064341545,0.5898714661598206,same,1.0
captain,captain,clear,True,captain,True,captain,0.0013437243178486824,0.10914327204227448,0.10914327204227448,0.014075435587204992,0.035865020006895065,0.035865020006895065,0.8896776437759399,same,1.0
captain,captain,noisy,True,captain,False,chestnut,0.0012150786351412535,0.00759184779599309,0.032492730766534805,0.017648974730633198,0.02312493324279785,0.02312493324279785,0.6230009198188782,same,1.0
carbon,carbon,clear,True,carbon,True,carbon,0.001245184219442308,0.03307335078716278,0.03307335078716278,0.0113463474358432,0.026064854115247726,0.026064854115247726,0.9184008240699768,same,1.0
carbon,carbon,noisy,True,carbon,False,necklace,0.0012059988221153617,0.00026110760518349707,0.0202040858566761,0.021557327726855875,0.02758769690990448,0.02758769690990448,0.5468934178352356,same,1.0
career,career,clear,True,career,True,career,0.0012390604242682457,0.028130099177360535,0.028130099177360535,0.010390945382881909,0.02254171296954155,0.02254171296954155,0.9226257801055908,same,1.0
career,career,noisy,True,career,False,childhood,0.0012057778658345342,0.0005241618491709232,0.021191418170928955,0.018972896130755545,0.02587101235985756,0.02587101235985756,0.5418075919151306,same,1.0
carol,carol,clear,True,carol,True,carol,0.0012574311112985015,0.0428384393453598,0.0428384393453598,0.013418944170232863,0.03276831656694412,0.03276831656694412,0.8823977708816528,same,1.0
carol,carol,noisy,True,carol,False,upright,0.0012087670620530844,0.0031048767268657684,0.020214611664414406,0.01842014403268695,0.024330075830221176,0.024330075830221176,0.5899549722671509,same,1.0
carpet,carpet,clear,True,carpet,True,carpet,0.001259354641661048,0.04436482861638069,0.04436482861638069,0.011764984181150793,0.027026522904634476,0.027026522904634476,0.9144071340560913,same,1.0
carpet,carpet,noisy,True,carpet,False,honour,0.0012058070860803127,0.0007028972031548619,0.01274327002465725,0.021781103648245335,0.02844405174255371,0.02844405174255371,0.5456495881080627,same,1.0
carrot,carrot,clear,True,carrot,True,carrot,0.0013130560982972383,0.08609391003847122,0.08609391003847122,0.0137485354966484,0.03455333411693573,0.03455333411693573,0.8752481937408447,same,1.0
carrot,carrot,noisy,True,carrot,False,treatment,0.0012058692518621683,0.00030448182951658964,0.012302855961024761,0.018819935695268214,0.023927178233861923,0.023927178233861923,0.5555158257484436,same,1.0
casket,casket,clear,True,casket,True,casket,0.0012592558050528169,0.04428296908736229,0.04428296908736229,0.01075979145662859,0.025355711579322815,0.025355711579322815,0.8981494307518005,same,1.0
casket,casket,noisy,True,casket,False,honour,0.001209209323860705,0.002911189803853631,0.012755779549479485,0.019535550667904317,0.024238651618361473,0.024238651618361473,0.5613558888435364,same,1.0
cattle,cattle,clear,False,petal,False,petal,0.0012462682789191604,0.03391283005475998,0.03503601998090744,0.009821662123315037,0.02354685217142105,0.02354685217142105,0.8813918232917786,same,1.0
cattle,cattle,noisy,False,petal,False,village,0.0012058536522090435,0.0002462894772179425,0.01873725838959217,0.019032559140585364,0.024926409125328064,0.024926409125328064,0.5164543390274048,same,1.0
ceiling,ceiling,clear,True,ceiling,True,ceiling,0.0012637384934350848,0.047838952392339706,0.047838952392339706,0.012599384622648358,0.030659714713692665,0.030659714713692665,0.8973701000213623,same,1.0
ceiling,ceiling,noisy,True,ceiling,False,tractor,0.0012059014989063144,0.00037237064680084586,0.01395190879702568,0.018854674898087977,0.02377893589437008,0.02377893589437008,0.5816394686698914,same,1.0
cellar,cellar,clear,True,cellar,True,cellar,0.0012880729045718908,0.06688125431537628,0.06688125431537628,0.01426490630954504,0.03438085317611694,0.03438085317611694,0.908302903175354,same,1.0
cellar,cellar,noisy,True,cellar,False,issue,0.0012057751882821321,0.0010584709234535694,0.016026630997657776,0.018131918375380338,0.02363729663193226,0.02363729663193226,0.6344395279884338,same,1.0
cement,cement,clear,True,cement,True,cement,0.0012493233662098646,0.03639601171016693,0.03639601171016693,0.010788008459378034,0.024370742961764336,0.024370742961764336,0.917637288570404,same,1.0
cement,cement,noisy,True,cement,False,conscience,0.0012058262946084142,0.0003839468990918249,0.015155557543039322,0.020705540313385427,0.026925329118967056,0.026925329118967056,0.5574352741241455,same,1.0
center,center,clear,False,tender,False,tender,0.001224822481162846,0.016588034108281136,0.017330892384052277,0.009223780273227022,0.021189682185649872,0.021189682185649872,0.9071083068847656,same,1.0
